('盤古大陸', 0.9211460947990417),('橫列', 0.9124225974082947),('沉體', 0.9114011526107788),('根瘤菌', 0.9029586911201477),('變性酒精', 0.8970669507980347)
('直角尺', 0.8596651554107666),('財產損失', 0.8397074937820435),('延性', 0.8360558748245239),('弱電解質', 0.8345822095870972),('暫時磁鐵', 0.8299452066421509)
('直角尺', 0.7647956609725952),('微風', 0.7517808675765991),('恐懼', 0.7449041604995728),('朝外', 0.7384881973266602),('船尾', 0.7364239692687988)
('朔', 0.8947396278381348),('傘藻', 0.8942147493362427),('下潛', 0.8932238221168518),('吸熱', 0.8911904096603394),('騎車', 0.8876438140869141)
('為望', 0.8197757005691528),('騎車', 0.8141287565231323),('丙力', 0.7975282073020935),('攪拌棒', 0.7892662286758423),('寄生蟲', 0.788928210735321)
('方向不同', 0.8790326714515686),('平衡狀態', 0.8787656426429749),('不再', 0.8757603168487549),('季節', 0.8751057386398315),('速率', 0.8628187775611877)
('運動神經', 0.9665317535400391),('動器', 0.9589333534240723),('匍匐莖', 0.9546215534210205),('草莓', 0.9543602466583252),('版', 0.9538825750350952)
('感覺神經', 0.9665318131446838),('動器', 0.9632652997970581),('匍匐莖', 0.9632196426391602),('傳至', 0.9598733186721802),('小靜脈', 0.9592357873916626)
('折射', 0.9332205653190613),('會聚', 0.8992531895637512),('強光', 0.8968884944915771),('相斥', 0.8945570588111877),('升降', 0.8935415148735046)
('驟降', 0.8846801519393921),('震動', 0.8811407089233398),('豪雨', 0.8793987035751343),('局部地區', 0.8772731423377991),('遺傳性疾病', 0.8753531575202942)
('樂音', 0.898190975189209),('斷路', 0.8843404054641724),('遺傳性疾病', 0.8764041662216187),('中和反應', 0.8723586201667786),('生物放大作用', 0.8685768246650696)
('低血糖', 0.8504457473754883),('色散', 0.7854887247085571),('沙漠化', 0.7846043109893799),('觸電', 0.7811474800109863),('燒灼', 0.7767467498779297)
('雄性', 0.9412323236465454),('祖先', 0.9389122128486633),('過期', 0.9370975494384766),('卻是', 0.9313335418701172),('珍古德', 0.9268814921379089)
驅性 none
('大火', 0.7163684964179993),('水下', 0.6937943696975708),('看電視', 0.6808391809463501),('窯', 0.6701521873474121),('技藝', 0.6665145754814148)
('簡寫', 0.8161429762840271),('簡記', 0.7882778644561768),('白球', 0.7780713438987732),('全名', 0.7756431102752686),('用法', 0.7755355834960938)
('最愛', 0.9226760864257812),('防災', 0.9193878173828125),('了解', 0.9183643460273743),('動手做', 0.9182314276695251),('百科全書', 0.9167106747627258)
('肋骨', 0.9717226624488831),('氣流', 0.9368060231208801),('旱季', 0.9285561442375183),('上舉', 0.9260247945785522),('水柱', 0.9245051145553589)
('聚酯', 0.942015528678894),('網狀聚合物', 0.9409664869308472),('鷳', 0.9345428347587585),('人面', 0.9330434799194336),('爪', 0.931552529335022)
('微波通信', 0.9265295267105103),('矽藻', 0.9255220293998718),('分裂生殖', 0.9249149560928345),('而來', 0.9225985407829285),('開花植物', 0.9219063520431519)
('越不', 0.67995685338974),('打開門', 0.6579054594039917),('弄髒', 0.6127701997756958),('倒鉤', 0.5823304653167725),('冷色調', 0.5723518133163452)
排泄系統 none
('葡萄糖', 0.9505095481872559),('氧化鎂', 0.9492096900939941),('甲醇', 0.9388362169265747),('氫氣', 0.9374527335166931),('醣類', 0.9372133016586304)
('過量', 0.9113260507583618),('石塊', 0.9105405211448669),('強風', 0.9087541103363037),('螞蟻', 0.9081029295921326),('流水', 0.9048486948013306)
('物理', 0.9233741760253906),('天文', 0.9223906993865967),('研習', 0.921120822429657),('地球科學', 0.9206440448760986),('大學', 0.9187759160995483)
('顛覆', 0.9197113513946533),('彩虹', 0.9040753841400146),('夏天', 0.9015549421310425),('牛', 0.8995481729507446),('陸續', 0.899356484413147)
('違建', 0.9113614559173584),('安心', 0.8954246044158936),('凡', 0.8894556164741516),('原始人', 0.8890246152877808),('水土保持', 0.8875177502632141)
('於是', 0.8957928419113159),('以來', 0.8931155204772949),('今日', 0.8883827924728394),('努力', 0.8820430040359497),('終於', 0.8810367584228516)
('生活品質', 0.852398157119751),('醫藥', 0.8509441018104553),('今日', 0.8317298293113708),('電報', 0.8309542536735535),('日新月異', 0.8276205062866211)
('全選', 0.8799943327903748),('銀布鋅', 0.8705286383628845),('加強磚構造', 0.8702203035354614),('查資料', 0.8639875650405884),('衛生署', 0.8615226149559021)
('工商業', 0.9195106029510498),('資訊科技', 0.9119601249694824),('菊花', 0.9082658886909485),('傳播科技', 0.9014548063278198),('這項', 0.9012467861175537)
('等斜圖', 0.8718302249908447),('塑性加工', 0.8692591786384583),('排水系統', 0.8672833442687988),('技師', 0.8622391223907471),('品管', 0.8621624708175659)
('幾何', 0.9070547819137573),('生物學', 0.9011368751525879),('防護', 0.8993281722068787),('按照', 0.8922630548477173),('透水', 0.8922418355941772)
('智慧', 0.9410874247550964),('構想', 0.9327182769775391),('寵物', 0.9310411810874939),('個人', 0.9305384159088135),('天氣預報', 0.9291566014289856)
('規劃', 0.9286224842071533),('包裝盒', 0.9240654110908508),('製作', 0.9240321516990662),('相框', 0.92120361328125),('研發', 0.9202430844306946)
('野生動物', 0.9559289216995239),('室內健康與環境', 0.951374888420105),('光纖', 0.9489930272102356),('合作', 0.9488968253135681),('消防', 0.9467816352844238)
('野草', 0.9325125217437744),('羚羊', 0.9260647296905518),('強化', 0.9241849184036255),('錒', 0.9220052361488342),('二級', 0.9187833070755005)
('正式', 0.9218487739562988),('組', 0.918389618396759),('螢石', 0.9168651103973389),('錒系元素', 0.9149678945541382),('編寫', 0.913774847984314)
('服裝', 0.9671021699905396),('錒', 0.9660638570785522),('更是', 0.9623481035232544),('編著', 0.9608540534973145),('原著', 0.9586918950080872)
('坯體', 0.9338469505310059),('砂石', 0.9234319925308228),('取消', 0.922113299369812),('創始人', 0.9209897518157959),('游鈞惠', 0.9201371669769287)
('特色', 0.9225413203239441),('現實', 0.918260395526886),('現存', 0.9143773317337036),('市區', 0.9104695916175842),('海洋生態系', 0.9080204367637634)
('吸水紙', 0.8565107583999634),('色筆', 0.855089545249939),('長條', 0.8507809042930603),('牙籤', 0.8498032093048096),('原子筆', 0.8485972881317139)
('教養', 0.9156944155693054),('狐', 0.9033772349357605),('野生動物保護區', 0.9031342267990112),('實照', 0.895753026008606),('延性', 0.8929719924926758)
精密力 none
('留鳥', 0.7614133954048157),('防洪工程', 0.6706380844116211),('電器產品', 0.6607633829116821),('草主', 0.6485888361930847),('化工原料', 0.6471894979476929)
('桌面', 0.9090793132781982),('書本', 0.9052804708480835),('屋內', 0.8955810070037842),('二疊紀', 0.8927891254425049),('手電筒', 0.8893834352493286)
('教養', 0.8898517489433289),('畫作', 0.8879241943359375),('柚子', 0.8710348010063171),('電子化', 0.8657747507095337),('近視眼鏡', 0.865768551826477)
('觀賞', 0.9305387735366821),('吳剛伐桂', 0.9294023513793945),('插頭', 0.9271566867828369),('羊毛', 0.9263886213302612),('喇叭', 0.9258435964584351)
('典穎', 0.8176733255386353),('巴士', 0.795428991317749),('柚子', 0.7945936918258667),('小偉', 0.7939553260803223),('直角尺', 0.7899715900421143)
('年底', 0.8918031454086304),('估計', 0.8869947195053101),('不動', 0.8825390338897705),('媽媽', 0.8822182416915894),('大幅提高', 0.8712992668151855)
('劉登祿', 0.9512339234352112),('指導', 0.9464205503463745),('喜好', 0.9437292814254761),('生活科技', 0.943550169467926),('一份', 0.9428934454917908)
('香蕉', 0.922389805316925),('石炭紀', 0.9178369045257568),('室內健康與環境', 0.9108024835586548),('民和', 0.9065090417861938),('手冊', 0.9052586555480957)
('分析', 0.9447664022445679),('報告', 0.9329842925071716),('節目', 0.9274078607559204),('編碼', 0.9266796112060547),('全班', 0.9216713309288025)
('海象', 0.8715758323669434),('清理', 0.8390965461730957),('熱茶', 0.8372337818145752),('聞到', 0.8248482346534729),('喝水', 0.8244422078132629)
('各自', 0.9237362742424011),('優異', 0.9216234683990479),('延續', 0.9167341589927673),('貿易', 0.9155701398849487),('菊花', 0.9153456687927246)
('公共', 0.9302862286567688),('市場', 0.9288377165794373),('行銷', 0.9286878108978271),('模具設計', 0.9283115267753601),('室內空間', 0.926868200302124)
('樂器', 0.940393328666687),('尺度標註', 0.9257259368896484),('菊花', 0.924406111240387),('整體', 0.9212146997451782),('個人', 0.919666051864624)
('採光', 0.9126684665679932),('要求', 0.9124229550361633),('牆', 0.9112984538078308),('節能', 0.9096193909645081),('防火', 0.9090907573699951)
('以期', 0.8494981527328491),('不但', 0.8493549823760986),('設計者', 0.8252860307693481),('藉此', 0.8213803768157959),('經濟性', 0.8207797408103943)
('家人', 0.8150119781494141),('全家', 0.8076878786087036),('防水', 0.802124559879303),('不動產業', 0.7929881811141968),('海爭', 0.7922350168228149)
('廢棄物', 0.9223883152008057),('防治', 0.9183518886566162),('性能', 0.9159609079360962),('車輛', 0.9118186235427856),('人才', 0.9111570119857788)
('要素', 0.9506592750549316),('觀念', 0.9479575157165527),('基礎', 0.9364005923271179),('綠建築', 0.9339540004730225),('五大', 0.933356761932373)
('大氣', 0.8923850059509277),('水域', 0.8917540311813354),('地球表面', 0.8817803263664246),('森林', 0.8813740611076355),('本影', 0.8791471719741821)
('十九世紀', 0.9460572004318237),('就讀', 0.9250656366348267),('巴夫', 0.9246852397918701),('畢業', 0.9197884798049927),('不久', 0.9174465537071228)
中國國家標準 none
('氧原子', 0.9138251543045044),('粒子', 0.9102014303207397),('化合物', 0.9042458534240723),('莫耳', 0.8988839387893677),('氧分子', 0.8978642225265503)
('純物質', 0.9499578475952148),('溴', 0.940342128276825),('花岡岩', 0.9402436017990112),('非金屬', 0.939545214176178),('醇類', 0.9391062259674072)
('溶液', 0.9479204416275024),('晶體', 0.9227415323257446),('硝酸鉀', 0.9051010608673096),('鹽酸', 0.8995932340621948),('食鹽', 0.8969235420227051)
('四', 0.9657111167907715),('二', 0.9602565765380859),('擬定', 0.9565277099609375),('拼盤', 0.9559535980224609),('三', 0.9534130692481995)
('共存', 0.843085765838623),('素燒', 0.8383982181549072),('敏覺力', 0.8346390128135681),('冷卻', 0.8295644521713257),('偶蹄目', 0.8280007839202881)
('代謝作用', 0.910625159740448),('氯氣', 0.9017332792282104),('向性', 0.9010295867919922),('廢物', 0.8963222503662109),('神經系統', 0.8939613103866577)
('服務', 0.9380010366439819),('多媒體', 0.9336729049682617),('普及化', 0.9309012293815613),('智慧型', 0.9302843809127808),('各式', 0.9280452728271484)
('白化', 0.9511767625808716),('噪音', 0.9502228498458862),('氏症', 0.9416734576225281),('熱帶雨林', 0.941533088684082),('入侵', 0.940463662147522)
('軸圖', 0.8648841381072998),('地下莖', 0.8592213988304138),('紀政', 0.840084433555603),('水封', 0.8282251358032227),('的力', 0.8127604722976685)
('消防設備', 0.9455446004867554),('導引', 0.932043194770813),('噴射引擎', 0.9266157150268555),('丙烯', 0.9260374903678894),('分', 0.9239838123321533)
('氧原子', 0.9279508590698242),('粒子', 0.9262734651565552),('氯', 0.9205032587051392),('元素', 0.9133937358856201),('質子數', 0.9040195941925049)
('酯化', 0.9346514940261841),('水晶', 0.923844039440155),('性聯遺傳', 0.9231622815132141),('可逆反應', 0.9221787452697754),('多基因遺傳', 0.9219534397125244)
('馬鈴薯', 0.9371583461761475),('水箱', 0.9362945556640625),('停車場', 0.9359928965568542),('石', 0.9358972311019897),('花絲', 0.922918438911438)
('途徑', 0.9401742815971375),('分裂生殖', 0.9377351999282837),('孢子生殖', 0.9369584918022156),('出芽生殖', 0.934471845626831),('傳導', 0.9319667816162109)
('洋流', 0.8963037133216858),('會聚', 0.8938928246498108),('頂部', 0.8885021209716797),('張裂', 0.8881058096885681),('迫使', 0.8881006240844727)
('營建科技', 0.8847513198852539),('動物學', 0.8814136981964111),('百科', 0.8782639503479004),('關注', 0.8765933513641357),('國內', 0.8763414621353149)
('木輪', 0.9114112854003906),('鎖', 0.9074865579605103),('等斜圖', 0.9040945768356323),('塑性加工', 0.902575671672821),('膠接', 0.9022683501243591)
('胎生', 0.9491468071937561),('電磁鐵', 0.9473881125450134),('觸角', 0.9390695095062256),('偽裝', 0.9344886541366577),('熱固性聚合物', 0.9321783185005188)
('水溶液', 0.9479204416275024),('晶體', 0.8975693583488464),('硝酸鉀', 0.8928613662719727),('酚酞', 0.8913465738296509),('鹽酸', 0.8888243436813354)
('重量百分濃度', 0.9357688426971436),('溶劑', 0.9298908710479736),('莫耳', 0.914436936378479),('米酒', 0.9126049280166626),('次方', 0.9070956707000732)
('溶質', 0.9298908710479736),('硫酸', 0.8971245288848877),('重量百分濃度', 0.8960705995559692),('糖', 0.8945819139480591),('飽和溶液', 0.8819702863693237)
('二疊紀', 0.8515580892562866),('閃耀', 0.8446094393730164),('鋼琴', 0.8442257642745972),('姚福燕', 0.8430383205413818),('成長', 0.840119481086731)
('製造科技', 0.9677597284317017),('運輸科技', 0.9630358219146729),('傳播科技', 0.9612820148468018),('發展趨勢', 0.9540769457817078),('科技', 0.951210618019104)
('交談', 0.8730016946792603),('閃耀', 0.8704069256782532),('女兒牆', 0.8673276305198669),('錢', 0.8658570051193237),('行走', 0.8656425476074219)
('吊車', 0.9187186360359192),('土木', 0.9023962020874023),('無線電視', 0.8868179321289062),('變頻', 0.8823062181472778),('建築師', 0.8817969560623169)
('合作', 0.9543217420578003),('寬頻', 0.9522420167922974),('能源與動力科技', 0.9518352746963501),('建築師', 0.9512552618980408),('個人電腦', 0.9509586095809937)
('汽化', 0.9470003247261047),('凝結', 0.9364885091781616),('水蒸氣', 0.929404616355896),('蒸散', 0.9235044717788696),('沸騰', 0.9231739044189453)
('機器設備', 0.8815910816192627),('製圖', 0.8742780685424805),('注意事項', 0.8739712238311768),('設計圖', 0.8691422939300537),('生活用品', 0.8667819499969482)
('白面', 0.9352751970291138),('巷', 0.9217593669891357),('豬', 0.917022168636322),('錒', 0.9169636964797974),('服裝', 0.9157919883728027)
('水蒸氣', 0.9437263011932373),('蒸發', 0.9364885091781616),('凝固', 0.9328276515007019),('汽化', 0.9292207956314087),('成水', 0.9266566634178162)
('協會', 0.9300647377967834),('交通', 0.9217110872268677),('景觀', 0.9095503091812134),('防災', 0.9065854549407959),('生態', 0.9051505923271179)
('另一隻', 0.9245876669883728),('作響', 0.9218502044677734),('林', 0.9197330474853516),('潮漲潮', 0.9187004566192627),('游鈞惠', 0.9185914397239685)
('外界', 0.9120073318481445),('放熱', 0.9012332558631897),('缺氧', 0.896751880645752),('一旦', 0.8964792490005493),('推擠', 0.8960354328155518)
('外來', 0.9057425260543823),('死海', 0.8937063813209534),('睡眠', 0.890990674495697),('一天', 0.8908460736274719),('不幸', 0.8890680074691772)
('天然材料', 0.8637058138847351),('惰性氣體', 0.8476042747497559),('原子團', 0.8396613597869873),('屬名', 0.8370554447174072),('弱鹼', 0.8346254825592041)
('交替', 0.9387445449829102),('酯化', 0.9294147491455078),('岩脈', 0.9260679483413696),('堆積', 0.9236509203910828),('氧化反應', 0.9199069738388062)
('高莖', 0.8651692867279053),('可稱', 0.8644976615905762),('原文', 0.8593869805335999),('故又稱', 0.8584038615226746),('鬚根', 0.8510528206825256)
('花粉管', 0.948655366897583),('陰道', 0.947335422039032),('壓密', 0.9444015026092529),('花粉', 0.9398363828659058),('淋巴管', 0.9391331672668457)
('胚胎', 0.9544759392738342),('至此', 0.9421744346618652),('羊水', 0.939516544342041),('輸卵管', 0.9386258125305176),('小腸', 0.93855881690979)
('子宮', 0.9386258125305176),('左端', 0.9266471862792969),('雄蕊', 0.9247268438339233),('兩側', 0.9209100604057312),('頂端', 0.9186720252037048)
('花粉管', 0.9431579113006592),('孢子囊堆', 0.9348859786987305),('真正', 0.9328363537788391),('高大', 0.9306752681732178),('成功率', 0.9275978207588196)
('受精卵', 0.948655366897583),('花粉', 0.9451533555984497),('花粉粒', 0.9431579113006592),('孢子', 0.9393432140350342),('陰道', 0.9391899108886719)
('胚珠', 0.9268638491630554),('馬鈴薯', 0.9214373826980591),('淋巴管', 0.9209554195404053),('花藥', 0.915900707244873),('子宮', 0.9102894067764282)
('孢子囊', 0.9437597393989563),('花粉管', 0.9384229183197021),('子宮', 0.9353440999984741),('魚卵', 0.9303950071334839),('子房', 0.9268638491630554)
('乾餾', 0.9055777788162231),('精卵結合', 0.8989803791046143),('稀釋', 0.8877500891685486),('受精', 0.8830585479736328),('授粉', 0.8810169696807861)
('感應起電', 0.9315347671508789),('車床', 0.9187530279159546),('切削', 0.9186912775039673),('正投影多視圖', 0.9168780446052551),('摺疊', 0.9147193431854248)
('等位基因', 0.9618812203407288),('隱性', 0.9530276656150818),('顯性', 0.9298208355903625),('親代', 0.92284095287323),('氧原子', 0.921337902545929)
('龍捲風', 0.9284286499023438),('各色', 0.8970731496810913),('遺傳性疾病', 0.8901971578598022),('巨大', 0.8862317800521851),('扁形動物', 0.8832065463066101)
('酸雨', 0.7862821221351624),('季風', 0.7737368941307068),('深遠', 0.7732953429222107),('電線走火', 0.7695900201797485),('戊早', 0.7580253481864929)
('中華電信', 0.7801052331924438),('暫時性', 0.7791242599487305),('修補', 0.7785217761993408),('攜帶型', 0.7780694961547852),('優生保健門診', 0.7757829427719116)
('書報雜誌', 0.857657790184021),('畫作', 0.8464454412460327),('天然資源', 0.8380417823791504),('膠接', 0.8311148285865784),('寫作', 0.8307492136955261)
('回國', 0.8225581645965576),('問市', 0.8122590780258179),('再聚合', 0.8116757869720459),('炒', 0.8114894032478333),('三年', 0.7905146479606628)
('海運公司', 0.5822542309761047),('樣品屋', 0.5773411393165588),('各有特色', 0.5621629953384399),('相繼問世', 0.5617621541023254),('電子設備', 0.559333324432373)
('磨石子地', 0.6089674234390259),('成衣', 0.5946027636528015),('機油', 0.5855967998504639),('酚醛樹脂', 0.5765563249588013),('將人', 0.5731662511825562)
('往前走', 0.7035093307495117),('竭力', 0.6978331804275513),('渾厚', 0.6852777004241943),('儼然', 0.6825200915336609),('還', 0.6813478469848633)
('合併', 0.8251307010650635),('供選擇', 0.8222272396087646),('遙控', 0.8177345991134644),('教導', 0.8166273832321167),('防蟲', 0.8107061982154846)
基因改造物 none
('三大', 0.9316291809082031),('太陽能發電', 0.9295700788497925),('專利', 0.9275681972503662),('當前', 0.9253870248794556),('國內', 0.9248072504997253)
('參加', 0.9284430742263794),('第一', 0.9179576635360718),('選修', 0.9118947982788086),('大學', 0.9086222052574158),('期刊', 0.9076103568077087)
('碳氫氧化合物', 0.8289817571640015),('暗褐色', 0.8122773170471191),('基因改造食品', 0.8111836314201355),('針葉樹', 0.8102062344551086),('單套染色體', 0.808577835559845)
('鷹', 0.9532829523086548),('南太平洋', 0.9440758228302002),('光復路', 0.9430885910987854),('杜鵑', 0.9406863451004028),('警示', 0.9393579959869385)
('蝌蚪', 0.9646143913269043),('蝴蝶', 0.9598151445388794),('休', 0.9597049355506897),('鹿', 0.9558561444282532),('鯊魚', 0.9540308713912964)
('菊石', 0.9605958461761475),('長毛象', 0.9574741721153259),('恐龍', 0.9482806921005249),('馬', 0.9450635313987732),('古生代', 0.9424225687980652)
('被子植物', 0.9375699758529663),('近海漁業', 0.9336127042770386),('龜山島', 0.9328439235687256),('蛇類', 0.9316520094871521),('陡坡', 0.9302555322647095)
('蘚苔植物', 0.9625884294509888),('軟體動物', 0.9613117575645447),('肉食性', 0.9523600935935974),('兩生類', 0.9496594667434692),('刺絲胞動物', 0.949522078037262)
('三葉蟲', 0.9605958461761475),('中生代', 0.9540956616401672),('節肢動物', 0.9494848251342773),('長毛象', 0.9483060836791992),('魚類', 0.9479191303253174)
('三葉蟲', 0.9482806921005249),('馬', 0.9464774131774902),('長毛象', 0.9433513879776001),('星系', 0.9417698383331299),('白海豚', 0.9403430819511414)
('動手', 0.9461304545402527),('作品', 0.9394440054893494),('全班', 0.9373279809951782),('本組', 0.9371997117996216),('報告', 0.9367084503173828)
('水資源', 0.8979872465133667),('一群', 0.8867239952087402),('漂白劑', 0.8797698020935059),('原生生物界', 0.879521369934082),('不肖', 0.8785355091094971)
('離島', 0.931406557559967),('類動物', 0.9175550937652588),('肉食性', 0.910333514213562),('棘皮動物', 0.9085982441902161),('刺絲胞動物', 0.907274603843689)
('白血球', 0.9324352741241455),('纖維素', 0.9275604486465454),('氧分子', 0.9218182563781738),('有機', 0.91597980260849),('玄武岩', 0.9155672788619995)
('加強磚構造', 0.9047039151191711),('光纖', 0.9042722582817078),('分解者', 0.8976525068283081),('出芽生殖', 0.8974283933639526),('蔬菜', 0.8967702984809875)
('紀政', 0.8842697739601135),('單性', 0.8803274631500244),('泌液作用', 0.859221339225769),('水封', 0.8558329343795776),('托里切利真空', 0.8460628986358643)
('胚珠', 0.9437598586082458),('花粉管', 0.9358837604522705),('孢子', 0.9195802211761475),('種子', 0.9048342108726501),('果實', 0.9035879969596863)
('花朵', 0.9417450428009033),('圍棋子', 0.9413379430770874),('花粉粒', 0.9348859786987305),('磁力線', 0.9341774582862854),('三條', 0.9341303110122681)
('雌', 0.9502970576286316),('子葉', 0.9496843218803406),('紫花', 0.949466347694397),('脈', 0.9453370571136475),('幼蟲', 0.9450580477714539)
('性聯遺傳', 0.9566856622695923),('初級消費者', 0.9565114974975586),('人面', 0.9551523327827454),('網狀', 0.9547320604324341),('矮行星', 0.9511738419532776)
('棘皮動物', 0.9708150029182434),('軟體動物', 0.9696710705757141),('蘚苔植物', 0.9668740630149841),('鱷', 0.954822838306427),('兩生類', 0.9541460871696472)
('凹槽', 0.9171431660652161),('方向性', 0.899898886680603),('吸盤', 0.8985714912414551),('金屬光澤', 0.8972961902618408),('專一性', 0.8943684101104736)
('軟體動物', 0.9448601007461548),('呼吸器官', 0.9448477625846863),('雄性', 0.9404969215393066),('樹木', 0.9388107061386108),('不完全變態', 0.9305946826934814)
('肉食性', 0.9703190326690674),('兩生類', 0.9699987173080444),('刺絲胞動物', 0.9696711301803589),('水生植物', 0.9694191217422485),('爬蟲類', 0.9686705470085144)
('商人', 0.9352834224700928),('蘚苔植物', 0.9324823617935181),('單細胞', 0.9322034120559692),('螳螂', 0.9265782833099365),('松鼠', 0.9256912469863892)
('防止', 0.9108749628067017),('碳酸鉀', 0.9069859981536865),('熔', 0.9067798852920532),('中和', 0.8995236754417419),('遠視眼', 0.8988850116729736)
('疲勞強度', 0.9170923829078674),('二行程引擎', 0.9136279821395874),('教養', 0.9070465564727783),('噴釉法', 0.9069026112556458),('呼吸道', 0.905052661895752)
('小丑魚', 0.9240896701812744),('防水', 0.9217554330825806),('風味', 0.9216530323028564),('適用於', 0.9171313047409058),('老鷹', 0.9130309224128723)
('刺絲胞動物', 0.9708150625228882),('軟體動物', 0.9600129127502441),('兩生類', 0.9541546106338501),('裸子植物', 0.9516233205795288),('小姐', 0.9499105215072632)
('味', 0.9279952645301819),('銀白色', 0.9212559461593628),('蛇', 0.920110285282135),('蠶絲', 0.9189062118530273),('翅', 0.9179169535636902)
('纖毛', 0.9039509892463684),('鞭毛', 0.8945002555847168),('變速', 0.8707709312438965),('迴轉', 0.8492064476013184),('電磁鐵', 0.8491369485855103)
('感測', 0.8469487428665161),('陸生', 0.8289663195610046),('非生物', 0.8224430084228516),('感測器', 0.8222452998161316),('高級中學', 0.8159369230270386)
('硬骨魚', 0.9714159369468689),('單子葉植物', 0.9483080506324768),('雙子葉植物', 0.9381283521652222),('外燃機', 0.9364660382270813),('原生菌類', 0.9362682700157166)
('軟骨魚', 0.9714157581329346),('展性', 0.9461442232131958),('原生動物', 0.9435242414474487),('雙子葉植物', 0.9435113668441772),('水域生態系', 0.9435075521469116)
('仙人掌', 0.932163417339325),('血小板', 0.9289239645004272),('骨板', 0.9238861799240112),('體表', 0.9238601922988892),('樹皮', 0.9236836433410645)
('修補', 0.9319519400596619),('鱗片', 0.9238861203193665),('捕食', 0.9161198139190674),('劍蘭花', 0.9159712791442871),('石花菜', 0.9139765501022339)
('水果', 0.9014788866043091),('鮭魚', 0.9014268517494202),('休', 0.8934749364852905),('鐵罐', 0.8931897878646851),('公園', 0.8915433287620544)
('收看', 0.9175875782966614),('近視眼', 0.915380597114563),('凡', 0.9135854244232178),('老鼠', 0.9131430387496948),('休息', 0.9123450517654419)
('高爐', 0.9327712059020996),('玻璃杯', 0.9326401948928833),('淋巴管', 0.9322965145111084),('胃液', 0.9295434951782227),('熱板', 0.9277272820472717)
('科', 0.9607100486755371),('界', 0.9565476179122925),('初級消費者', 0.9549411535263062),('鹵化', 0.9548521637916565),('網狀', 0.9524434208869934)
('雞蛋', 0.9105943441390991),('最低點', 0.9084599018096924),('歡慶', 0.9049078226089478),('縫隙', 0.9048733115196228),('左側', 0.9047502279281616)
('破壞', 0.9129329323768616),('放熱', 0.9063012599945068),('遺體', 0.9004103541374207),('失明', 0.8988596200942993),('消失', 0.8988257646560669)
('冰層', 0.9361552596092224),('兒子', 0.9361228346824646),('短暫', 0.935307502746582),('迫使', 0.9300810098648071),('尖石', 0.9289331436157227)
('遷入', 0.905474066734314),('水溶性', 0.8946267366409302),('脂肪酸', 0.8912910223007202),('果汁', 0.8893497586250305),('海蝕洞', 0.8891183733940125)
('體外受精', 0.9463411569595337),('體內受精', 0.9434382915496826),('分解者', 0.935362696647644),('出芽生殖', 0.9314639568328857),('消化', 0.9310412406921387)
('鬱金香', 0.8516862392425537),('安全氣囊', 0.8498424291610718),('阿斯', 0.848809003829956),('開瓶器', 0.8481990694999695),('味覺', 0.8470609188079834)
('蘭花', 0.9546771049499512),('樹脂', 0.9537007808685303),('乳汁', 0.9514188766479492),('花蜜', 0.9501755237579346),('腳踏車', 0.9461390972137451)
('科', 0.9675278663635254),('熱固性聚合物', 0.9656822681427002),('二級消費者', 0.9625765085220337),('界', 0.961793839931488),('人面', 0.9595347046852112)
('分裂生殖', 0.963620126247406),('初級消費者', 0.9625765085220337),('出芽生殖', 0.9604231119155884),('寄居蟹', 0.9567606449127197),('斷裂生殖', 0.9557465314865112)
('血小板', 0.9553397297859192),('紅血球', 0.9501820802688599),('初級消費者', 0.9496042728424072),('鱷', 0.9486847519874573),('睪丸', 0.947827935218811)
('生物放大作用', 0.8625839352607727),('以此類推', 0.8569895029067993),('向斜', 0.8534881472587585),('睡眠運動', 0.8431686162948608),('向光性', 0.8407144546508789)
('凝結', 0.9225966334342957),('風化', 0.9221919775009155),('汽化', 0.9208832383155823),('凝華', 0.9090482592582703),('蒸發', 0.9072785377502441)
('鹿', 0.9719289541244507),('紐約', 0.9677708148956299),('羚羊', 0.9671673774719238),('原著', 0.9669315814971924),('兒子', 0.9628292322158813)
湖泊生態系 none
('公園', 0.7754201889038086),('貼近', 0.775215744972229),('泥火山', 0.7727072238922119),('像是', 0.7697808742523193),('看著', 0.7683612108230591)
('羚羊', 0.9640955924987793),('舵', 0.9617753028869629),('點焊', 0.9593484401702881),('紐約', 0.9565107822418213),('生物學系', 0.9556057453155518)
('惰性氣體', 0.9276810884475708),('馬口鐵', 0.9272971153259277),('強鹼', 0.9203383326530457),('甲醛', 0.9116021394729614),('肌肉細胞', 0.9093431830406189)
('第六章', 0.931719183921814),('共生', 0.9306439161300659),('磁磚', 0.9276531338691711),('自然保留區', 0.920957624912262),('繽紛', 0.9199696779251099)
('物種多樣性', 0.9433940649032593),('潮漲潮', 0.9418835639953613),('蟲', 0.9409258961677551),('形蟲', 0.9377875328063965),('鱷', 0.9362913370132446)
('界面', 0.8809466361999512),('鋒面', 0.8772246837615967),('實像', 0.8675191402435303),('磁力線', 0.8533439636230469),('岩脈', 0.8526856303215027)
('血液循環系統', 0.9086384177207947),('極易', 0.9071627855300903),('鎵', 0.9056189060211182),('中央山脈', 0.9020345211029053),('母親', 0.9012107849121094)
('鳥巢蕨', 0.7144505977630615),('鹹蛋', 0.7061576843261719),('山蘇', 0.7012353539466858),('可計', 0.6982731223106384),('部落', 0.6803182363510132)
